index,split,logMedianBrightness
41570,val,1.531632
41571,train,3.619775
41572,train,3.458086
41573,train,1.301030
41574,val,3.609603
41575,test,3.369127
41576,val,3.260214
41577,train,1.493457
41578,train,1.301030
41579,train,3.098024
41580,train,3.367567
41581,train,3.597234
41582,train,1.970397
41583,train,1.304797
41584,test,1.465534
41585,train,1.301127
41586,train,3.344565
41587,train,3.573809
41588,val,3.695962
41589,train,3.243696
41590,train,3.521413
41591,train,3.539417
41592,train,2.608403
41593,train,3.266285
41594,train,3.741889
41595,train,1.555940
41596,train,1.793672
41597,train,3.304485
41598,train,3.410322
41599,train,3.692827
41600,train,1.300410
41601,val,3.723204
41602,train,3.489148
41603,train,1.297402
41604,train,1.301076
41605,train,3.380895
41606,train,3.565463
41607,train,3.766993
41608,train,3.459619
41609,test,3.597904
41610,train,3.395848
41611,train,3.694123
41612,train,3.276983
41613,val,3.678827
41614,test,3.751632
41615,train,3.788537
41616,val,1.659767
41617,val,3.536010
41618,train,3.754669
41619,train,1.646849
41620,test,3.680481
41621,train,3.727775
41622,train,3.432925
41623,train,1.649368
41624,test,1.301612
41625,train,3.260373
41626,train,1.408324
41627,train,3.596351
41628,test,3.679711
41629,train,1.701369
41630,train,3.688873
41631,val,3.519050
41632,train,3.169260
41633,test,3.814988
41634,test,1.545234
41635,test,3.696288
41636,train,3.417608
41637,train,1.299744
41638,val,3.641037
41639,train,1.702940
41640,test,3.547211
41641,test,3.768854
41642,test,3.447941
41643,train,3.266340
41644,test,3.055939
41645,train,3.137354
41646,val,3.640247
41647,val,3.668559
41648,train,3.669506
41649,test,3.571524
41650,train,3.138931
41651,val,3.379115
41652,val,1.537015
41653,train,1.493977
41654,train,3.253278
41655,val,3.480925
41656,val,3.256245
41657,train,1.659019
41658,train,1.299503
41659,train,3.779798
41660,train,3.358439
41661,train,3.561633
41662,test,3.518479
41663,train,1.608971
41664,train,1.303846
41665,val,1.513081
41666,train,1.523344
41667,train,3.699980
41668,val,1.596909
41669,test,3.816879
41670,val,3.574857
41671,train,3.135321
41672,test,3.140387
41673,val,1.644411
41674,train,3.503443
41675,val,3.536681
41676,train,3.575812
41677,train,3.041647
41678,train,3.271090
41679,train,3.615149
41680,train,3.794151
41681,val,3.554642
41682,train,3.511115
41683,train,3.404860
41684,train,3.878608
41685,train,3.723397
41686,train,3.818342
41687,train,3.538481
41688,train,3.656528
41689,train,3.715434
41690,train,3.789800
41691,train,3.844137
41692,train,3.806155
41693,train,3.472119
41694,train,1.670512
41695,train,1.301031
41696,val,3.309826
41697,test,3.511710
41698,test,3.600215
41699,train,3.618752
41700,train,3.570840
41701,train,1.724260
41702,train,3.563971
41703,val,3.426239
41704,train,3.323416
41705,val,1.387421
41706,val,3.466844
41707,test,3.142766
41708,train,3.568865
41709,train,3.655824
41710,val,3.761965
41711,train,1.301031
41712,test,3.530962
41713,train,3.763912
41714,test,3.635161
41715,train,3.668905
41716,train,3.598138
41717,train,3.543228
41718,train,3.813721
41719,train,3.701818
41720,train,3.261212
41721,train,3.756593
41722,train,3.747047
41723,train,3.742517
41724,train,3.849688
41725,train,3.465231
41726,train,3.463399
41727,train,1.507194
41728,train,1.300740
41729,train,3.293313
41730,train,3.505321
41731,train,1.623228
41732,train,3.570763
41733,train,3.705274
41734,train,3.841412
41735,train,3.521596
41736,test,3.534734
41737,train,1.700482
41738,test,3.665655
41739,train,3.577251
41740,train,3.562491
41741,train,1.635182
41742,val,3.605666
41743,val,3.402004
41744,train,1.455808
41745,train,3.634588
41746,train,1.538804
41747,train,1.302562
41748,train,1.464271
41749,train,3.759168
41750,train,3.703063
41751,train,3.511045
41752,train,2.873681
41753,train,3.315398
41754,train,3.366676
41755,val,1.878220
41756,test,3.561019
41757,train,3.677996
41758,train,1.301030
41759,val,3.511109
41760,val,3.615444
41761,val,3.294266
41762,val,3.736267
41763,val,3.750891
41764,train,3.526101
41765,test,3.547163
41766,train,3.419413
41767,test,3.452152
41768,train,3.748353
41769,train,3.503762
41770,train,1.456920
41771,train,1.302677
41772,val,1.614873
41773,train,1.303709
41774,test,1.449699
41775,train,1.300021
41776,val,3.665229
41777,test,3.420092
41778,train,3.766778
41779,train,1.301030
41780,train,3.534263
41781,train,3.695479
41782,train,1.649491
41783,train,1.301031
41784,train,1.301030
41785,test,3.435744
41786,train,3.490555
41787,train,3.835101
41788,train,3.585553
41789,train,3.782796
41790,train,3.961911
41791,train,3.761897
41792,train,3.199545
41793,train,3.814750
41794,val,3.663580
41795,val,3.634840
41796,test,3.129307
41797,train,1.303671
41798,train,3.752984
41799,train,3.423680
41800,train,3.828128
41801,train,3.585641
41802,val,3.699425
41803,train,1.348854
41804,train,3.559431
41805,val,3.780532
41806,train,3.778658
41807,train,3.700027
41808,train,3.771881
41809,train,3.354832
41810,val,3.760452
41811,train,3.643039
41812,train,3.638108
41813,test,3.340233
41814,train,1.491107
41815,train,1.453609
41816,train,3.752097
41817,train,3.677581
41818,train,2.896915
41819,train,3.634149
41820,train,1.417295
41821,train,3.299672
41822,train,1.514766
41823,train,3.686949
41824,test,3.702600
41825,train,3.548237
41826,train,3.714677
41827,train,3.547432
41828,test,3.338560
41829,train,3.661759
41830,train,3.719194
41831,train,3.748520
41832,train,3.656376
41833,train,3.543820
41834,val,3.687854
41835,val,3.234069
41836,train,3.576808
41837,val,1.303310
41838,train,3.720469
41839,train,3.664725
41840,train,3.534929
41841,train,1.301427
41842,train,1.436689
41843,test,3.626151
41844,val,1.301030
41845,val,3.568017
41846,train,1.367617
41847,train,1.742565
41848,train,3.126131
41849,train,1.299596
41850,train,3.321812
41851,train,1.301030
41852,test,1.634285
41853,train,3.794752
41854,train,1.613886
41855,train,1.473526
41856,train,3.388476
41857,train,3.553810
41858,train,3.545648
41859,train,3.560660
41860,train,3.583927
41861,train,3.674987
41862,train,3.751805
41863,train,3.829571
41864,train,3.800936
41865,train,3.355064
41866,train,3.732189
41867,train,1.532839
41868,train,1.301030
41869,train,1.486189
41870,train,3.515087
41871,train,1.301030
41872,train,3.633145
41873,train,3.540367
41874,test,3.598673
41875,train,3.649588
41876,train,3.260986
41877,val,1.538721
41878,val,1.300734
41879,test,1.303866
41880,test,1.301031
41881,train,1.301051
41882,test,3.675993
41883,val,3.131938
41884,train,1.441640
41885,test,3.126445
41886,train,3.573790
41887,train,3.732746
41888,val,3.737432
41889,train,3.360476
41890,train,3.691331
41891,train,3.644238
41892,train,3.773369
41893,train,3.689128
41894,val,3.374534
41895,val,3.842875
41896,train,3.723531
41897,train,1.748121
41898,val,1.555516
41899,train,1.301057
41900,train,1.301200
41901,train,3.785290
41902,train,3.630979
41903,train,3.728153
41904,train,1.301031
41905,val,1.351098
41906,train,3.659314
41907,train,1.301086
41908,train,1.685220
41909,test,3.502227
41910,test,1.301038
41911,train,3.009089
41912,train,1.439268
41913,train,1.302295
41914,train,1.634440
41915,test,1.432955
41916,train,3.728813
41917,train,3.424944
41918,train,3.289815
41919,train,2.809994
41920,test,3.417754
41921,train,1.301031
41922,train,3.422603
41923,train,3.660679
41924,val,3.091389
41925,test,3.752521
41926,train,3.701945
41927,train,3.535577
41928,train,1.445869
41929,test,3.418249
41930,val,1.301095
41931,train,1.457077
41932,test,3.558913
41933,train,3.269215
41934,train,1.510786
41935,test,1.376713
41936,train,3.537045
41937,train,3.384870
41938,train,3.619788
41939,train,1.300409
41940,val,3.580194
41941,train,3.787481
41942,train,1.555522
41943,train,3.528661
41944,train,1.300868
41945,val,3.651790
41946,train,3.737939
41947,train,3.371126
41948,train,3.499969
41949,test,3.742618
41950,train,1.301036
41951,train,3.670197
41952,train,3.546498
41953,train,2.635824
41954,val,1.301030
41955,train,1.522952
41956,train,1.301030
41957,train,2.990320
41958,train,1.301030
41959,test,1.301035
41960,train,1.301030
41961,train,1.743415
41962,train,1.518205
41963,train,1.674563
41964,train,1.382154
41965,train,1.300251
41966,val,1.536230
41967,train,2.791305
41968,val,1.301030
41969,train,1.490492
41970,train,3.805820
41971,train,1.497212
41972,train,3.623535
41973,train,3.695125
41974,train,1.524034
41975,train,3.558659
41976,test,1.695743
41977,train,3.647977
41978,train,3.773589
41979,train,3.499878
41980,train,4.031422
41981,train,3.812283
41982,train,1.301031
41983,train,1.301030
41984,train,3.125330
41985,train,3.767924
41986,train,1.304109
41987,train,3.795389
41988,train,3.251740
41989,val,3.735894
41990,train,3.686842
41991,train,1.301030
41992,train,3.509461
41993,train,3.682253
41994,test,3.653272
41995,val,3.636448
41996,train,3.545769
41997,train,3.587188
41998,train,3.702819
41999,test,3.621923
42000,test,3.594195
42001,train,3.589885
42002,train,1.467341
42003,train,3.670574
42004,train,1.301030
42005,train,1.630084
42006,train,3.400890
42007,test,3.626143
42008,train,3.408469
42009,train,3.657319
42010,train,3.715817
42011,train,1.301036
42012,train,3.436814
42013,train,3.695223
42014,test,3.522336
42015,val,3.366777
42016,val,3.145154
42017,train,3.671034
42018,train,3.551704
42019,train,1.578636
42020,train,3.831056
42021,train,3.649143
42022,test,3.286447
42023,train,1.746532
42024,train,3.512866
42025,train,3.652363
42026,train,3.819012
42027,train,1.486333
42028,train,1.456218
42029,train,3.936064
42030,train,3.137757
42031,train,3.728216
42032,train,3.686386
42033,val,3.756648
42034,val,3.811970
42035,train,3.756708
42036,train,1.301030
42037,train,3.458777
42038,train,3.793431
42039,test,3.701559
42040,test,3.597028
42041,val,3.727635
42042,test,3.258484
42043,train,4.016351
42044,val,3.695151
42045,train,3.687150
42046,train,3.725944
42047,train,3.581056
42048,val,4.106778
42049,train,3.327927
42050,train,3.577574
42051,test,1.301031
42052,train,3.442862
42053,train,3.610322
42054,val,3.719227
42055,train,3.728600
42056,train,3.751466
42057,train,1.470170
42058,train,3.936291
42059,train,1.469867
42060,test,1.447901
42061,train,3.577172
42062,train,3.353137
42063,train,3.703654
42064,train,3.646572
42065,train,1.302353
42066,val,1.428363
42067,train,1.688051
42068,train,1.539473
42069,train,1.298817
42070,train,1.748852
42071,train,3.845093
42072,train,3.666589
42073,train,1.649954
42074,train,2.785248
42075,train,3.499170
42076,train,3.838082
42077,train,3.811016
42078,train,3.863980
42079,train,3.800285
42080,train,3.711926
42081,train,3.258763
42082,train,3.704010
42083,train,3.808061
42084,train,3.622784
42085,train,3.590171
42086,val,3.149208
42087,train,1.302009
42088,test,3.199651
42089,train,3.627639
42090,val,3.374866
42091,train,3.763957
42092,train,3.629225
42093,train,3.847945
42094,train,1.301030
42095,train,3.731592
42096,train,3.595372
42097,val,3.287369
42098,train,1.503922
42099,val,1.301932
42100,train,3.605203
42101,train,3.680529
42102,train,1.301030
42103,val,1.301032
42104,train,3.600686
42105,train,3.599460
42106,train,3.531713
42107,train,1.301030
42108,train,3.482116
42109,train,3.432279
42110,val,1.328879
42111,train,3.455105
42112,train,3.477746
42113,train,3.517010
42114,test,1.567676
42115,test,3.646737
42116,train,1.300739
42117,train,1.524399
42118,train,1.302627
42119,train,3.610217
42120,val,3.610082
42121,train,3.580139
42122,train,1.301030
42123,train,3.602087
42124,train,1.390776
42125,train,3.484722
42126,train,1.571562
42127,train,1.302064
42128,train,3.553371
42129,test,3.677020
42130,val,1.301030
42131,train,1.301030
42132,train,1.301031
42133,val,3.562431
42134,test,3.587101
42135,test,3.512628
42136,train,1.643691
42137,test,1.301035
42138,train,1.412496
42139,train,3.283691
42140,test,3.471955
42141,train,3.292993
42142,train,1.301030
42143,train,1.301032
42144,val,3.692433
42145,train,3.331214
42146,train,3.628939
42147,train,3.187708
42148,test,3.410503
42149,train,3.223483
42150,train,3.260319
42151,train,3.560026
42152,train,3.476817
42153,train,3.588519
42154,val,3.547204
42155,train,3.537981
42156,val,1.521547
42157,train,1.473292
42158,train,3.128153
42159,train,1.301447
42160,train,1.301915
42161,test,3.649681
42162,train,1.301783
42163,train,3.518066
42164,test,3.645361
42165,test,3.660891
42166,train,3.142983
42167,val,3.560555
42168,train,3.496758
42169,train,3.506430
42170,train,3.497205
42171,train,1.726050
42172,train,1.301031
42173,train,3.482875
42174,train,3.556409
42175,train,1.417979
42176,train,3.494144
42177,train,3.127226
42178,train,1.301030
42179,train,1.414218
42180,train,1.301030
42181,val,2.998034
42182,train,1.303273
42183,train,3.322794
42184,train,3.137354
42185,train,1.474288
42186,test,1.301030
42187,train,1.571132
42188,test,3.511769
42189,train,2.163611
42190,val,1.503946
42191,test,1.303672
42192,train,1.476667
42193,train,1.481091
42194,train,1.393664
42195,train,1.301031
42196,val,1.301030
42197,test,3.459672
42198,train,1.299555
42199,train,1.301030
42200,val,3.424043
42201,train,1.301031
42202,train,3.259355
42203,test,3.297523
42204,train,3.267007
42205,train,3.531054
42206,train,1.411991
42207,train,1.301030
42208,train,1.505596
42209,train,3.318547
42210,train,1.302123
42211,train,3.387543
42212,train,3.501530
42213,train,3.441022
42214,train,1.774832
42215,test,3.495147
42216,test,1.482876
42217,train,1.301030
42218,train,3.603374
42219,train,1.301030
42220,val,1.694972
42221,train,1.362772
42222,train,1.388069
42223,train,3.464390
42224,val,3.473629
42225,train,1.451213
42226,train,1.301031
42227,train,3.251494
42228,train,3.603799
42229,train,3.619735
42230,train,3.456848
42231,val,1.301030
42232,train,3.636673
42233,test,3.545132
42234,test,3.650341
42235,test,3.675833
42236,train,1.578631
42237,val,1.301030
42238,train,1.374129
42239,train,1.301101
42240,val,3.419256
42241,test,3.538829
42242,train,1.298275
42243,train,3.476488
42244,train,3.300848
42245,val,3.498738
42246,test,3.785594
42247,train,1.311458
42248,train,3.380165
42249,train,3.343497
42250,train,1.301435
42251,train,3.475545
42252,test,3.692271
42253,train,3.439007
42254,train,3.641518
42255,val,3.648324
42256,train,3.259358
42257,test,3.542474
42258,train,3.555652
42259,train,3.542482
